step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
274,2404.0,[0.],0,0.0,-0.05000000000000002,-0.05000000000000002,[-0.4],1,0.9299999999999999,-0.5,-0.5,[-0.2],0,0.21,-0.2,-0.2,[-0.35],0,0.42,-0.35,-0.35,[-0.05],0,0.06999999999999999,-0.1,-0.1
275,2402.0,[-0.05],0,0.0,-0.04999999999999999,-0.04999999999999999,[-0.5],1,0.5599999999999999,-0.45,-0.45,[-0.2],1,0.58,-0.25,-0.25,[-0.35],1,0.72,-0.35,-0.35,[-0.1],0,0.06999999999999999,-0.09999999999999998,-0.09999999999999998
276,2402.0,[-0.05],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.45],0,0.48999999999999994,-0.5,-0.5,[-0.25],1,0.27999999999999997,-0.35000000000000003,-0.35000000000000003,[-0.35],0,0.35,-0.4,-0.4,[-0.1],0,0.06999999999999999,-0.2,-0.2
277,2400.0,[-0.15],0,0.0,-0.2,-0.2,[-0.5],0,0.42,-0.5,-0.5,[-0.35],0,0.21,-0.35,-0.35,[-0.4],1,0.6499999999999999,-0.45000000000000007,-0.45000000000000007,[-0.2],1,0.43999999999999995,-0.30000000000000004,-0.30000000000000004
278,2400.0,[-0.2],0,0.0,-0.35,-0.35,[-0.5],0,0.35,-0.6,-0.6,[-0.35],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.45],0,0.27999999999999997,-0.55,-0.55,[-0.3],0,0.13999999999999999,-0.45,-0.45
279,2399.0,[-0.35],0,0.0,-0.4,-0.4,[-0.6],0,0.35,-0.65,-0.65,[-0.45],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.55],0,0.27999999999999997,-0.6,-0.6,[-0.45],1,0.43999999999999995,-0.5,-0.5
280,2398.0,[-0.4],0,0.0,-0.44999999999999996,-0.44999999999999996,[-0.65],0,0.27999999999999997,-0.65,-0.65,[-0.45],0,0.06999999999999999,-0.5,-0.5,[-0.6],0,0.21,-0.6,-0.6,[-0.5],1,0.51,-0.6,-0.6
281,2397.0,[-0.45],0,0.0,-0.5,-0.5,[-0.65],0,0.21,-0.6499999999999999,-0.6499999999999999,[-0.5],0,0.06999999999999999,-0.55,-0.55,[-0.6],0,0.13999999999999999,-0.6000000000000001,-0.6000000000000001,[-0.6],1,0.58,-0.7000000000000001,-0.7000000000000001
282,2394.0,[-0.5],1,0.37,-0.44999999999999996,-0.44999999999999996,[-0.65],0,0.13999999999999999,-0.5,-0.5,[-0.55],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.6],1,0.51,-0.55,-0.55,[-0.7],1,0.6499999999999999,-0.65,-0.65
283,2393.0,[-0.45],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.5],1,0.43999999999999995,-0.5,-0.5,[-0.45],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.55],0,0.21,-0.55,-0.55,[-0.65],0,0.35,-0.65,-0.65
284,2392.0,[-0.45],0,0.06999999999999999,-0.45,-0.45,[-0.5],0,0.06999999999999999,-0.45,-0.45,[-0.45],0,0.06999999999999999,-0.45,-0.45,[-0.55],0,0.21,-0.55,-0.55,[-0.65],1,0.72,-0.7000000000000001,-0.7000000000000001
285,2391.0,[-0.45],0,0.06999999999999999,-0.5,-0.5,[-0.45],0,0.06999999999999999,-0.5,-0.5,[-0.45],0,0.0,-0.45000000000000007,-0.45000000000000007,[-0.55],0,0.13999999999999999,-0.55,-0.55,[-0.7],1,0.7899999999999999,-0.8,-0.8
286,2389.0,[-0.5],0,0.06999999999999999,-0.4,-0.4,[-0.5],0,0.06999999999999999,-0.4,-0.4,[-0.45],0,0.0,-0.35,-0.35,[-0.55],1,0.51,-0.5,-0.5,[-0.8],1,0.8599999999999999,-0.75,-0.75
287,2389.0,[-0.4],1,0.06999999999999999,-0.5,-0.5,[-0.4],0,0.06999999999999999,-0.5,-0.5,[-0.35],0,0.0,-0.45000000000000007,-0.45000000000000007,[-0.5],0,0.13999999999999999,-0.55,-0.55,[-0.75],0,0.48999999999999994,-0.8,-0.8
288,2387.0,[-0.5],0,0.06999999999999999,-0.4,-0.4,[-0.5],1,0.43999999999999995,-0.44999999999999996,-0.44999999999999996,[-0.45],0,0.0,-0.35,-0.35,[-0.55],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.8],1,0.8599999999999999,-0.75,-0.75
289,2386.0,[-0.4],0,0.06999999999999999,-0.4,-0.4,[-0.45],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.35],0,0.0,-0.35,-0.35,[-0.45],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.75],1,0.8599999999999999,-0.75,-0.75
290,2385.0,[-0.4],0,0.06999999999999999,-0.4,-0.4,[-0.45],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.35],0,0.0,-0.35,-0.35,[-0.45],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.75],1,0.8599999999999999,-0.75,-0.75
291,2385.0,[-0.4],0,0.06999999999999999,-0.45000000000000007,-0.45000000000000007,[-0.45],0,0.13999999999999999,-0.5,-0.5,[-0.35],0,0.0,-0.4,-0.4,[-0.45],0,0.13999999999999999,-0.5,-0.5,[-0.75],0,0.48999999999999994,-0.75,-0.75
292,2384.0,[-0.45],1,0.0,-0.5000000000000001,-0.5000000000000001,[-0.5],0,0.13999999999999999,-0.6,-0.6,[-0.4],0,0.0,-0.5000000000000001,-0.5000000000000001,[-0.5],0,0.06999999999999999,-0.55,-0.55,[-0.75],1,0.7899999999999999,-0.8500000000000001,-0.8500000000000001
293,2381.0,[-0.5],1,0.37,-0.44999999999999996,-0.44999999999999996,[-0.6],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.5],0,0.0,-0.4,-0.4,[-0.55],1,0.43999999999999995,-0.5,-0.5,[-0.85],1,0.8599999999999999,-0.8,-0.8
294,2379.0,[-0.45],1,0.43999999999999995,-0.45000000000000007,-0.45000000000000007,[-0.45],0,0.06999999999999999,-0.4,-0.4,[-0.4],0,0.0,-0.35,-0.35,[-0.5],1,0.51,-0.5,-0.5,[-0.8],0,0.48999999999999994,-0.7,-0.7
295,2376.0,[-0.45],1,0.51,-0.4,-0.4,[-0.4],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.35],1,0.37,-0.30000000000000004,-0.30000000000000004,[-0.5],1,0.21,-0.4,-0.4,[-0.7],1,0.7899999999999999,-0.6,-0.6
296,2374.0,[-0.4],1,0.58,-0.45,-0.45,[-0.3],0,0.06999999999999999,-0.3,-0.3,[-0.3],0,0.06999999999999999,-0.3,-0.3,[-0.4],1,0.51,-0.4,-0.4,[-0.6],0,0.42,-0.55,-0.55
297,2371.0,[-0.45],1,0.6499999999999999,-0.35,-0.35,[-0.3],0,0.06999999999999999,-0.15,-0.15,[-0.3],1,0.43999999999999995,-0.2,-0.2,[-0.4],1,0.58,-0.3,-0.3,[-0.55],0,0.42,-0.39999999999999997,-0.39999999999999997
298,2369.0,[-0.35],1,0.72,-0.39999999999999997,-0.39999999999999997,[-0.15],1,0.37,-0.15,-0.15,[-0.2],0,0.13999999999999999,-0.2,-0.2,[-0.3],0,0.27999999999999997,-0.30000000000000004,-0.30000000000000004,[-0.4],0,0.35,-0.35000000000000003,-0.35000000000000003
299,2368.0,[-0.4],1,0.7899999999999999,-0.44999999999999996,-0.44999999999999996,[-0.15],0,0.06999999999999999,-0.15,-0.15,[-0.2],0,0.13999999999999999,-0.2,-0.2,[-0.3],0,0.27999999999999997,-0.3,-0.3,[-0.35],0,0.27999999999999997,-0.3,-0.3
300,2366.0,[-0.45],1,0.48999999999999994,-0.4,-0.4,[-0.15],1,0.43999999999999995,-0.15000000000000002,-0.15000000000000002,[-0.2],0,0.13999999999999999,-0.15000000000000002,-0.15000000000000002,[-0.3],1,0.6499999999999999,-0.30000000000000004,-0.30000000000000004,[-0.3],0,0.21,-0.2,-0.2
301,2364.0,[-0.4],1,0.8599999999999999,-0.35,-0.35,[-0.15],1,0.51,-0.09999999999999998,-0.09999999999999998,[-0.15],0,0.13999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.3],0,0.35,-0.19999999999999998,-0.19999999999999998,[-0.2],0,0.21,-0.09999999999999998,-0.09999999999999998
302,2362.0,[-0.35],1,0.5599999999999999,-0.3,-0.3,[-0.1],1,0.58,-0.09999999999999998,-0.09999999999999998,[-0.05],0,0.13999999999999999,2.7755575615628914e-17,2.7755575615628914e-17,[-0.2],1,0.72,-0.19999999999999996,-0.19999999999999996,[-0.1],0,0.13999999999999999,2.7755575615628914e-17,2.7755575615628914e-17
303,2360.0,[-0.3],1,0.8599999999999999,-0.35,-0.35,[-0.1],0,0.27999999999999997,-0.15,-0.15,[0.],0,0.13999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.2],1,0.72,-0.24999999999999997,-0.24999999999999997,[0.],0,0.06999999999999999,2.7755575615628914e-17,2.7755575615628914e-17
304,2359.0,[-0.35],1,0.8599999999999999,-0.4,-0.4,[-0.15],1,0.27999999999999997,-0.19999999999999998,-0.19999999999999998,[-0.05],0,0.13999999999999999,-0.09999999999999998,-0.09999999999999998,[-0.25],1,0.35,-0.24999999999999997,-0.24999999999999997,[0.],0,0.06999999999999999,-0.04999999999999996,-0.04999999999999996
305,2356.0,[-0.4],1,0.8599999999999999,-0.4,-0.4,[-0.2],1,0.6499999999999999,-0.25,-0.25,[-0.1],0,0.06999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.25],1,0.72,-0.3,-0.3,[-0.05],0,0.0,0.0,0.0
306,2355.0,[-0.4],1,0.8599999999999999,-0.45,-0.45,[-0.25],0,0.35,-0.3,-0.3,[-0.05],0,0.06999999999999999,-0.09999999999999998,-0.09999999999999998,[-0.3],1,0.35,-0.3,-0.3,[-1.38777878e-17],0,0.0,-0.04999999999999999,-0.04999999999999999
307,2352.0,[-0.45],1,0.8599999999999999,-0.45,-0.45,[-0.3],1,0.72,-0.35,-0.35,[-0.1],0,0.0,-0.04999999999999999,-0.04999999999999999,[-0.3],1,0.6499999999999999,-0.3,-0.3,[-0.05],0,0.0,-0.04999999999999999,-0.04999999999999999
308,2350.0,[-0.45],1,0.8599999999999999,-0.45,-0.45,[-0.35],0,0.35,-0.3,-0.3,[-0.05],0,0.0,-0.04999999999999999,-0.04999999999999999,[-0.3],1,0.72,-0.35,-0.35,[-0.05],0,0.0,-0.04999999999999999,-0.04999999999999999
309,2346.0,[-0.45],1,0.8599999999999999,-0.30000000000000004,-0.30000000000000004,[-0.3],1,0.72,-0.2,-0.2,[-0.05],0,0.0,0.09999999999999998,0.09999999999999998,[-0.35],1,0.7899999999999999,-0.25,-0.25,[-0.05],1,0.37,0.04999999999999999,0.04999999999999999
310,2344.0,[-0.3],1,0.9299999999999999,-0.35000000000000003,-0.35000000000000003,[-0.2],1,0.35,-0.15000000000000002,-0.15000000000000002,[0.1],0,0.0,0.09999999999999998,0.09999999999999998,[-0.25],1,0.7899999999999999,-0.25,-0.25,[0.05],0,0.06999999999999999,0.04999999999999999,0.04999999999999999
311,2342.0,[-0.35],1,0.9299999999999999,-0.35,-0.35,[-0.15],1,0.27999999999999997,-0.09999999999999998,-0.09999999999999998,[0.1],0,0.0,0.10000000000000003,0.10000000000000003,[-0.25],1,0.8599999999999999,-0.3,-0.3,[0.05],0,0.06999999999999999,0.050000000000000044,0.050000000000000044
312,2340.0,[-0.35],1,1.0,-0.39999999999999997,-0.39999999999999997,[-0.1],1,0.21,-0.04999999999999999,-0.04999999999999999,[0.1],0,0.0,0.10000000000000003,0.10000000000000003,[-0.3],1,0.8599999999999999,-0.30000000000000004,-0.30000000000000004,[0.05],0,0.06999999999999999,0.05000000000000002,0.05000000000000002
313,2338.0,[-0.4],1,0.63,-0.35,-0.35,[-0.05],1,0.58,-0.09999999999999998,-0.09999999999999998,[0.1],1,0.0,0.10000000000000003,0.10000000000000003,[-0.3],1,0.8599999999999999,-0.3,-0.3,[0.05],0,0.06999999999999999,0.050000000000000044,0.050000000000000044
314,2336.0,[-0.35],0,0.5599999999999999,-0.25,-0.25,[-0.1],1,0.6499999999999999,-0.09999999999999998,-0.09999999999999998,[0.1],1,0.37,0.10000000000000003,0.10000000000000003,[-0.3],1,0.5599999999999999,-0.25,-0.25,[0.05],0,0.06999999999999999,0.10000000000000003,0.10000000000000003
315,2333.0,[-0.25],0,0.48999999999999994,-0.19999999999999998,-0.19999999999999998,[-0.1],1,0.6499999999999999,-0.1,-0.1,[0.1],1,0.43999999999999995,0.04999999999999999,0.04999999999999999,[-0.25],1,0.8599999999999999,-0.25,-0.25,[0.1],0,0.06999999999999999,0.1,0.1
316,2331.0,[-0.2],0,0.42,-0.1,-0.1,[-0.1],0,0.35,-0.05000000000000002,-0.05000000000000002,[0.05],1,0.51,0.04999999999999999,0.04999999999999999,[-0.25],1,0.9299999999999999,-0.25,-0.25,[0.1],0,0.06999999999999999,0.15,0.15
317,2328.0,[-0.1],0,0.35,-0.04999999999999999,-0.04999999999999999,[-0.05],1,0.6499999999999999,-0.04999999999999999,-0.04999999999999999,[0.05],1,0.58,0.0,0.0,[-0.25],1,0.9299999999999999,-0.25,-0.25,[0.15],0,0.06999999999999999,0.15000000000000002,0.15000000000000002
318,2325.0,[-0.05],1,0.6499999999999999,0.0,0.0,[-0.05],1,0.72,-0.04999999999999999,-0.04999999999999999,[0.],1,0.6499999999999999,0.0,0.0,[-0.25],1,0.5599999999999999,-0.15000000000000002,-0.15000000000000002,[0.15],1,0.06999999999999999,0.2,0.2
319,2322.0,[0.],0,0.27999999999999997,-5.551115123125783e-17,-5.551115123125783e-17,[-0.05],1,0.72,-0.10000000000000003,-0.10000000000000003,[0.],1,0.72,-0.10000000000000003,-0.10000000000000003,[-0.15],0,0.48999999999999994,-0.15000000000000002,-0.15000000000000002,[0.2],1,0.37,0.14999999999999997,0.14999999999999997
320,2319.0,[0.],0,0.21,0.09999999999999995,0.09999999999999995,[-0.1],1,0.7899999999999999,-0.10000000000000003,-0.10000000000000003,[-0.1],1,0.7899999999999999,-0.10000000000000003,-0.10000000000000003,[-0.15],0,0.42,-0.050000000000000044,-0.050000000000000044,[0.15],1,0.43999999999999995,0.14999999999999994,0.14999999999999994
321,2318.0,[0.1],0,0.13999999999999999,0.1,0.1,[-0.1],1,0.8599999999999999,-0.2,-0.2,[-0.1],1,0.48999999999999994,-0.14999999999999997,-0.14999999999999997,[-0.05],0,0.35,-0.04999999999999999,-0.04999999999999999,[0.15],1,0.13999999999999999,0.1,0.1
322,2317.0,[0.1],0,0.06999999999999999,0.10000000000000006,0.10000000000000006,[-0.2],0,0.5599999999999999,-0.24999999999999997,-0.24999999999999997,[-0.15],1,0.8599999999999999,-0.24999999999999997,-0.24999999999999997,[-0.05],0,0.27999999999999997,-0.04999999999999996,-0.04999999999999996,[0.1],1,0.13999999999999999,0.050000000000000044,0.050000000000000044
323,2316.0,[0.1],0,0.06999999999999999,0.04999999999999999,0.04999999999999999,[-0.25],0,0.48999999999999994,-0.25,-0.25,[-0.25],1,0.9299999999999999,-0.35000000000000003,-0.35000000000000003,[-0.05],0,0.21,-0.05000000000000002,-0.05000000000000002,[0.05],0,0.13999999999999999,-2.7755575615628914e-17,-2.7755575615628914e-17
324,2316.0,[0.05],0,0.06999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.25],0,0.42,-0.3,-0.3,[-0.35],1,0.5599999999999999,-0.4,-0.4,[-0.05],0,0.21,-0.15,-0.15,[0.],0,0.13999999999999999,-0.1,-0.1
325,2316.0,[-0.05],0,0.06999999999999999,-0.2,-0.2,[-0.3],0,0.35,-0.4,-0.4,[-0.4],1,0.48999999999999994,-0.5,-0.5,[-0.15],0,0.13999999999999999,-0.25,-0.25,[-0.1],0,0.13999999999999999,-0.25,-0.25
326,2315.0,[-0.2],0,0.06999999999999999,-0.25,-0.25,[-0.4],1,0.35,-0.45000000000000007,-0.45000000000000007,[-0.5],1,0.7899999999999999,-0.55,-0.55,[-0.25],1,0.06999999999999999,-0.25,-0.25,[-0.25],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004
327,2313.0,[-0.25],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.45],1,0.27999999999999997,-0.45000000000000007,-0.45000000000000007,[-0.55],1,0.7899999999999999,-0.6,-0.6,[-0.25],1,0.37,-0.30000000000000004,-0.30000000000000004,[-0.3],0,0.13999999999999999,-0.35000000000000003,-0.35000000000000003
328,2309.0,[-0.3],0,0.0,-0.2,-0.2,[-0.45],1,0.58,-0.4,-0.4,[-0.6],1,0.7899999999999999,-0.5499999999999999,-0.5499999999999999,[-0.3],1,0.43999999999999995,-0.30000000000000004,-0.30000000000000004,[-0.35],1,0.51,-0.35,-0.35
329,2307.0,[-0.2],0,0.0,-0.25,-0.25,[-0.4],1,0.58,-0.45000000000000007,-0.45000000000000007,[-0.55],1,0.42,-0.55,-0.55,[-0.3],1,0.51,-0.4,-0.4,[-0.35],0,0.13999999999999999,-0.35,-0.35
330,2305.0,[-0.25],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.45],1,0.58,-0.5,-0.5,[-0.55],1,0.72,-0.6000000000000001,-0.6000000000000001,[-0.4],1,0.21,-0.45,-0.45,[-0.35],0,0.06999999999999999,-0.35,-0.35
331,2303.0,[-0.3],0,0.0,-0.25,-0.25,[-0.5],1,0.58,-0.45,-0.45,[-0.6],0,0.42,-0.55,-0.55,[-0.45],1,0.58,-0.45,-0.45,[-0.35],1,0.06999999999999999,-0.3,-0.3
332,2302.0,[-0.25],0,0.0,-0.25,-0.25,[-0.45],1,0.6499999999999999,-0.5,-0.5,[-0.55],0,0.35,-0.5,-0.5,[-0.45],1,0.27999999999999997,-0.45,-0.45,[-0.3],0,0.06999999999999999,-0.3,-0.3
333,2299.0,[-0.25],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.5],1,0.72,-0.45,-0.45,[-0.5],1,0.6499999999999999,-0.4,-0.4,[-0.45],1,0.6499999999999999,-0.4,-0.4,[-0.3],0,0.06999999999999999,-0.2,-0.2
334,2297.0,[-0.15],0,0.0,-0.050000000000000044,-0.050000000000000044,[-0.45],1,0.7899999999999999,-0.4,-0.4,[-0.4],0,0.35,-0.30000000000000004,-0.30000000000000004,[-0.4],1,0.72,-0.35000000000000003,-0.35000000000000003,[-0.2],0,0.06999999999999999,-0.10000000000000003,-0.10000000000000003
335,2294.0,[-0.05],1,0.37,0.04999999999999993,0.04999999999999993,[-0.4],1,0.48999999999999994,-0.25000000000000006,-0.25000000000000006,[-0.3],1,0.72,-0.20000000000000007,-0.20000000000000007,[-0.35],1,0.7899999999999999,-0.25000000000000006,-0.25000000000000006,[-0.1],0,0.06999999999999999,0.04999999999999993,0.04999999999999993
336,2292.0,[0.05],0,0.06999999999999999,0.1,0.1,[-0.25],1,0.8599999999999999,-0.25,-0.25,[-0.2],0,0.35,-0.1,-0.1,[-0.25],1,0.48999999999999994,-0.19999999999999998,-0.19999999999999998,[0.05],1,0.43999999999999995,0.04999999999999999,0.04999999999999999
337,2291.0,[0.1],1,0.43999999999999995,2.7755575615628914e-17,2.7755575615628914e-17,[-0.25],1,0.5599999999999999,-0.3,-0.3,[-0.1],0,0.27999999999999997,-0.09999999999999998,-0.09999999999999998,[-0.2],0,0.42,-0.19999999999999996,-0.19999999999999996,[0.05],0,0.13999999999999999,2.7755575615628914e-17,2.7755575615628914e-17
338,2290.0,[0.],0,0.13999999999999999,-0.15,-0.15,[-0.3],1,0.8599999999999999,-0.45,-0.45,[-0.1],0,0.21,-0.19999999999999998,-0.19999999999999998,[-0.2],0,0.35,-0.3,-0.3,[0.],0,0.06999999999999999,-0.09999999999999998,-0.09999999999999998
339,2289.0,[-0.15],0,0.13999999999999999,-0.20000000000000004,-0.20000000000000004,[-0.45],1,0.48999999999999994,-0.45,-0.45,[-0.2],0,0.21,-0.25,-0.25,[-0.3],1,0.6499999999999999,-0.35000000000000003,-0.35000000000000003,[-0.1],0,0.06999999999999999,-0.15000000000000002,-0.15000000000000002
340,2288.0,[-0.2],0,0.13999999999999999,-0.25,-0.25,[-0.45],1,0.7899999999999999,-0.5,-0.5,[-0.25],0,0.13999999999999999,-0.25,-0.25,[-0.35],0,0.35,-0.4,-0.4,[-0.15],0,0.06999999999999999,-0.2,-0.2
341,2287.0,[-0.25],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.5],1,0.42,-0.5,-0.5,[-0.25],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.4],1,0.6499999999999999,-0.45,-0.45,[-0.2],0,0.06999999999999999,-0.25,-0.25
342,2284.0,[-0.3],1,0.51,-0.25,-0.25,[-0.5],1,0.72,-0.4,-0.4,[-0.3],0,0.13999999999999999,-0.2,-0.2,[-0.45],0,0.35,-0.35,-0.35,[-0.25],1,0.43999999999999995,-0.2,-0.2
343,2283.0,[-0.25],0,0.21,-0.35,-0.35,[-0.4],1,0.72,-0.5,-0.5,[-0.2],0,0.06999999999999999,-0.25,-0.25,[-0.35],0,0.27999999999999997,-0.4,-0.4,[-0.2],1,0.13999999999999999,-0.3,-0.3
344,2281.0,[-0.35],1,0.58,-0.4,-0.4,[-0.5],1,0.72,-0.5,-0.5,[-0.25],0,0.06999999999999999,-0.25,-0.25,[-0.4],0,0.21,-0.35,-0.35,[-0.3],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004
345,2279.0,[-0.4],1,0.58,-0.45000000000000007,-0.45000000000000007,[-0.5],1,0.42,-0.55,-0.55,[-0.25],0,0.0,-0.25,-0.25,[-0.35],1,0.51,-0.4,-0.4,[-0.3],0,0.13999999999999999,-0.35,-0.35
346,2277.0,[-0.45],1,0.6499999999999999,-0.5,-0.5,[-0.55],1,0.35,-0.5,-0.5,[-0.25],0,0.0,-0.25,-0.25,[-0.4],1,0.58,-0.45,-0.45,[-0.35],0,0.06999999999999999,-0.3,-0.3
347,2276.0,[-0.5],0,0.27999999999999997,-0.45,-0.45,[-0.5],0,0.35,-0.5,-0.5,[-0.25],0,0.0,-0.25,-0.25,[-0.45],1,0.6499999999999999,-0.5,-0.5,[-0.3],1,0.06999999999999999,-0.3,-0.3
348,2274.0,[-0.45],0,0.27999999999999997,-0.4,-0.4,[-0.5],1,0.6499999999999999,-0.45,-0.45,[-0.25],0,0.0,-0.2,-0.2,[-0.5],1,0.72,-0.5,-0.5,[-0.3],0,0.06999999999999999,-0.25,-0.25
349,2273.0,[-0.4],0,0.27999999999999997,-0.4,-0.4,[-0.45],1,0.35,-0.45,-0.45,[-0.2],0,0.0,-0.2,-0.2,[-0.5],1,0.72,-0.5,-0.5,[-0.25],0,0.06999999999999999,-0.25,-0.25
350,2271.0,[-0.4],0,0.27999999999999997,-0.35000000000000003,-0.35000000000000003,[-0.45],1,0.6499999999999999,-0.4,-0.4,[-0.2],1,0.37,-0.2,-0.2,[-0.5],1,0.42,-0.45,-0.45,[-0.25],0,0.06999999999999999,-0.2,-0.2
351,2270.0,[-0.35],0,0.27999999999999997,-0.35000000000000003,-0.35000000000000003,[-0.4],1,0.72,-0.45,-0.45,[-0.2],0,0.06999999999999999,-0.2,-0.2,[-0.45],1,0.35,-0.4,-0.4,[-0.2],0,0.06999999999999999,-0.2,-0.2
352,2269.0,[-0.35],0,0.21,-0.4,-0.4,[-0.45],1,0.72,-0.55,-0.55,[-0.2],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.4],1,0.35,-0.5,-0.5,[-0.2],0,0.0,-0.25,-0.25
353,2267.0,[-0.4],0,0.21,-0.35000000000000003,-0.35000000000000003,[-0.55],1,0.72,-0.5,-0.5,[-0.3],0,0.06999999999999999,-0.25,-0.25,[-0.5],1,0.72,-0.5,-0.5,[-0.25],0,0.0,-0.2,-0.2
354,2265.0,[-0.35],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.5],1,0.72,-0.5,-0.5,[-0.25],0,0.06999999999999999,-0.25,-0.25,[-0.5],1,0.7899999999999999,-0.55,-0.55,[-0.2],0,0.0,-0.20000000000000007,-0.20000000000000007
355,2264.0,[-0.3],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.5],0,0.42,-0.55,-0.55,[-0.25],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.55],1,0.7899999999999999,-0.6000000000000001,-0.6000000000000001,[-0.2],0,0.0,-0.25000000000000006,-0.25000000000000006
356,2263.0,[-0.3],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.55],0,0.42,-0.6000000000000001,-0.6000000000000001,[-0.3],0,0.06999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.6],1,0.7899999999999999,-0.65,-0.65,[-0.25],0,0.0,-0.30000000000000004,-0.30000000000000004
357,2262.0,[-0.3],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.6],0,0.42,-0.6000000000000001,-0.6000000000000001,[-0.35],0,0.06999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.65],1,0.7899999999999999,-0.65,-0.65,[-0.3],0,0.0,-0.30000000000000004,-0.30000000000000004
358,2261.0,[-0.3],0,0.0,-0.35000000000000003,-0.35000000000000003,[-0.6],0,0.35,-0.6000000000000001,-0.6000000000000001,[-0.35],0,0.06999999999999999,-0.4,-0.4,[-0.65],1,0.7899999999999999,-0.7,-0.7,[-0.3],0,0.0,-0.35000000000000003,-0.35000000000000003
359,2259.0,[-0.35],1,0.37,-0.35000000000000003,-0.35000000000000003,[-0.6],0,0.35,-0.55,-0.55,[-0.4],0,0.06999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.7],1,0.7899999999999999,-0.65,-0.65,[-0.35],0,0.0,-0.30000000000000004,-0.30000000000000004
360,2257.0,[-0.35],0,0.06999999999999999,-0.35,-0.35,[-0.55],1,0.6499999999999999,-0.55,-0.55,[-0.35],0,0.0,-0.3,-0.3,[-0.65],1,0.8599999999999999,-0.7,-0.7,[-0.3],0,0.0,-0.3,-0.3
361,2255.0,[-0.35],0,0.06999999999999999,-0.3,-0.3,[-0.55],0,0.27999999999999997,-0.45,-0.45,[-0.3],0,0.0,-0.25,-0.25,[-0.7],1,0.9299999999999999,-0.7,-0.7,[-0.3],1,0.37,-0.3,-0.3
362,2254.0,[-0.3],0,0.06999999999999999,-0.29999999999999993,-0.29999999999999993,[-0.45],0,0.21,-0.4,-0.4,[-0.25],0,0.0,-0.25,-0.25,[-0.7],0,0.63,-0.7000000000000001,-0.7000000000000001,[-0.3],1,0.43999999999999995,-0.35000000000000003,-0.35000000000000003
363,2253.0,[-0.3],0,0.06999999999999999,-0.35,-0.35,[-0.4],0,0.13999999999999999,-0.4,-0.4,[-0.25],0,0.0,-0.29999999999999993,-0.29999999999999993,[-0.7],0,0.5599999999999999,-0.7,-0.7,[-0.35],1,0.51,-0.44999999999999996,-0.44999999999999996
